github	type	name	context
SarahBrown	training	Samson	A great example of this is the rewrite of the boarder crossing that ended ██████'s field career.
SarahBrown	training	Clevemore	As █████████ comments, had he gotten himself an education he would have probably been running the department.
SarahBrown	training	Ernesto Gastaldi	████████████████ wrote this fabulous who-dunnit, quite complex but ultimately very satisfying and entertaining murder mystery.
SarahBrown	training	Anita Strindberg	Pure giallo trademarks present here are the beautiful cinematography, the catchy music score, the gorgeous females (████████████████ is a goddess), brutal murders, black gloved murderers and explicit sex scenes to name a few.
SarahBrown	training	Goerge Hilton	In most parts it's decently acted, █████████████ his usually suave self and others do fairly well.
SarahBrown	training	Martino	███████ directs with a sure hand, keeps things tight and atmospheric with some terrific set pieces.
SarahBrown	training	Peter Weir	This supernatural ██████████ thriller is truly one of the most haunting and fascinating movies ever seen.
SarahBrown	training	Chris	As he gets closer on the case, he discovers more about the main defendant, █████, and not least about himself.
SarahBrown	training	Chris	█████ tells him that he is a Mulkurul, which appear to be a race of supernatural beings that lived in Australia thousands of years ago.
SarahBrown	training	Peter Weir	A masterful work by ██████████, the master of visually stunning dramas.
SarahBrown	training	Billy Zane's	The film opens as ████████████ character is injecting a nurse in the mental ward he is apparently locked up in.
SarahBrown	training	Iris Iliopulos	After all, it's a MOVIE (see: fiction) & director ██████████████ does what I think is everything possible to 1) Bring Wood's vision to fruition and 2) Give it an updated feel, yet have shots of authentic 50's police cars intertwined with, ahh, local L.A..99$ stores -- so well hence my 9 rating.
SarahBrown	training	Oliver	I admit not being that fond of ██████!
SarahBrown	training	Oliver Twist	Rather than thinking of it as an adaptation of ████████████, think of it as a celebration of the classic story.
SarahBrown	training	Oliver	The exception is the kid playing ██████, whose job seemed to be to look cute and stay out of the real performers' way.
SarahBrown	training	Fagin	█████ and the Dodger are the real stars of this movie.
SarahBrown	training	Anthony McGarten	████████████████ has adapted his play, Via Satellite, and directed the best comedic film to come out of New Zealand for a long time.
SarahBrown	training	Mona	One is like an adult ████-my-biological-clock-is-ticking-away, the other a narcisstic tramp who has what her sister desires - a bun in the oven.
SarahBrown	training	Charles Perrault	It's not clear where the story takes place, but I suppose it's somewhere in France because this is based in a tale by ████████████████.
SarahBrown	training	Jaques	██████ is very smart and amusing.
SarahBrown	training	Gus	███ might not be that smart, but he's humorous.
SarahBrown	training	Prince Philip	"No doubt that █████████████ from ""Sleeping Beauty"" was inspired on this prince, because they are very similar-looking."
SarahBrown	training	Lady Tremaine	On the other hand, █████████████ (the stepmother) isn't supposed to be likable because she's cold, jealous, bitter and cruel.
SarahBrown	training	Cinderella	██████████, the main character, has nothing to do with them.
SarahBrown	training	Cinderella	██████████ is gentle, kind, pretty and lovable.
SarahBrown	training	Lucifer	███████ (the cat) is hilariously malicious.
SarahBrown	training	Cinderella	He always agrees with the stepmother's attitudes towards ██████████.
SarahBrown	training	Lucifer	███████ has the right name for him because he's such a devilish and mean cat.
SarahBrown	training	Bibiddi Bobiddi Boo	"The best song in this movie is ""███████████████████""."
SarahBrown	training	Alicia	Meanwhile, ██████, played by the also very gorgeous and talented Busy Phillips, is a nasty, cold-hearted, rebellious, anti-social goth girl who doesn't have a single positive trait on her... and she is unharmed when the shooting happens.. because it turns out, she was FRIENDS with the shooter and knew he was going to do what he did... which causes her to be brought into the police station and be asked some questions..
SarahBrown	training	Deana	the principal decides enough is enough, and forces her to go visit █████ in the hospital..
SarahBrown	training	Alicia	Of course she refuses this too, but the principal says that if ██████ doesn't do this, the cops are going to continue to try to get her to say something.. and so she actually goes to see her...
SarahBrown	training	Mr K's	This film is as much about war and love as it is about the Soviet thaw of ██████ era.
SarahBrown	training	Chamberlain	This motion picture has a steady, haunting pace backed up with great acting (one of ███████████'s best performances) and a story that is revealed to us over time.
SarahBrown	training	Weir	████'s story is enhanced by using aboriginals, their stories and their tensions with the dominant white population to deliver a fantasy tale that is ominous.
SarahBrown	training	Ursula Le Guin's	"Although they are unrelated in story as well as genre, this maintained the same feeling within me as ████████████████ ""Lathe of Heaven"" (1980)."
SarahBrown	training	Shakespeare	First, I was a typical high school senior, in a ███████████ class I didn't really even like, much less understood half of!
SarahBrown	training	Shakespeare	███████████ would be no more than UNINTELLIGIBLE without me pouring ALL my concentration into his almost encrypted plays... encrypted with his extremely difficult to understand language....
SarahBrown	training	Shakespeare	Now, the script was followed to the letter in this movie, the same script that was incomprehensible to me in ███████████ class.
SarahBrown	training	Shakespeare	But lo and behold... when performed, and only then, ███████████ comes to life.
SarahBrown	training	Shakespeare	So this version of Hamlet showed me that ███████████ is indeed a master, who wrote great stories.
SarahBrown	training	Shakespeare	It allows for more raw emotion... when words can't describe something, maybe ███████████'s words can.
SarahBrown	training	shakespeare	Even more amazing, it made me appreciate ███████████.
SarahBrown	training	Shakespeare	By the way, all you kids out there in a ███████████ class... forget it.
SarahBrown	training	Crystin Sinclaire	█████████████████) in a bright appearance as an accomplice on the outside.
SarahBrown	training	John Cales'	"Bouncing along to ███████████ flavorful score, ""Caged Heat"" is upbeat entertainment and a guaranteed good time."
SarahBrown	training	Lena	████ is the true pioneer of the modern riot-grrrl movement, confusion, curiosity and wit are her main attributes, she is occasionally angry, but aren't we all?
SarahBrown	training	Altman	"Some of the acknowledged ██████ ""masterpieces"" seem sadder to me now."
SarahBrown	training	Altman	"Like the last reviewer, I even like this ""lesser"" ██████ (shown recently on FMC), although I don't think he was aiming at a wide audience."
SarahBrown	training	Dick Cavett	"Some of this satirical ""docudrama"" is now dated, like ███████████ watching the Tonight Show, but I found much of the dialog funny and insightful (e.g. ""You are for real."
SarahBrown	training	Altman	All in the inimitable ██████ style, although maybe not quite as inimitable as usual.
SarahBrown	training	Dedee Pfeiffer	I loved ██████████████ (is that spelled right?) in Cybil.
SarahBrown	training	Nicole Kidman	In some angles, the daughter even looked like a young █████████████.
SarahBrown	training	Brosnan	Personally I never liked ███████ as Bond because he fit the icon too closely.
SarahBrown	training	Brosnan	Its great to see ███████ play a character both grounded in reality and flamboyantly off the wall.
SarahBrown	training	Greg Kinear	It's an impressive portrayal, and having ███████████ to ground him, is just poetic.
SarahBrown	training	Tessa	The couch scene for █████ was a defining moment and 360 of the human condition.
SarahBrown	training	Calamity Jane	█████████████ is in love with Wild Bill and Buffalo Bill has gotten married and now wants to stay home.
SarahBrown	training	Jessica Alba	The action is great but ████████████ is the best and most gorgeous star on TV today.
SarahBrown	training	Sergio Martino	Rock solid giallo from a master filmmaker of the genre, ██████████████.
SarahBrown	training	Ernesto Gestaldi	Fashioned from a marvelous screenplay by ████████████████, this shocking mystery often develops fascinating twists until the terrific finale which most might not see coming throughout the film.
SarahBrown	training	Lara(Janine Reynaud	The wife is Lisa(Ida Galli)and the mistress demanding half the money is ███████████████████).
SarahBrown	training	Lisa	She tells ████ she knows that the death was arranged by her to get the insurance money.
SarahBrown	training	Lara	"████ says she'll use her ""lawyer"", Sharif(Luis Barboo)to get that money."
SarahBrown	training	Lisa	So already, the film produces two possible suspects in the later murder of ████, who awaiting someone in Tokyo.
SarahBrown	training	Peter	█████ works for a company that investigates those who gain inheritance to see if the pay day was gathered under suspicious means.
SarahBrown	training	Lisa	When, on his watch, ████ is killed by a man dressed from head to toe in black in her hotel room, he is a possible suspect.
SarahBrown	training	Felleghy)on	He decides to do a little investigating himself, while also assisting Inspector Stavros(Luigi Pistilli)and Interpol agent, Benton(Tom ███████████ their quest to find a killer.
SarahBrown	training	Lisa	The killer strikes several times eliminating anyone revolving around the missing million dollars confiscated by the one responsible for the murder of ████.
SarahBrown	training	Kline	I don't anyone better than █████ at playing THICKheaded.
SarahBrown	training	Oscar	█████ exclamation.
SarahBrown	training	Whoopi Goldberg	" I think this is the only movie where I didn't find myself impatient with ███████████████ characterization; I thought she was ""spot on"" in every note she struck."
SarahBrown	training	Jewison	Most films are lucky to have one scene that is perfect, but director ███████ hit a home run every time.
SarahBrown	training	Dick Hyman's	The cast got just the right take on the excellent script, and in addition, ████████████ musical settings of the opera and the other music made for a perfect match.
SarahBrown	training	oscar	Laughs, adventure, a good time, a killer soundtrack, █████-worthy acting, and special effects/ animitronics like none other, what else could you want in a movie?
SarahBrown	training	David Zucker	Although it is directed by ████████████ and is utterly rediculous, it has a sincere message about corporate America and the disgrace that is major league sports.
SarahBrown	training	Floraine(Adele Haenel	Marie(Pauline Acquart) is a water lily, a synchronized swimming groupie with a crush on █████████████████████), a frog, the captain of her team.
SarahBrown	training	Floraine	████████'s teammates shun their leader because the preternaturally curvy and well-proportioned blonde conveys a loose persona that betrays the syncrhronized swimmer's mindset of conformity and discipline.
SarahBrown	training	Floraine	████████ has never gone, as they say, all the way, with a boy.
SarahBrown	training	Floraine	████████ wants boys to like her, but she doesn't like boys, seemingly, but it's more important to the frog that she's popular.
SarahBrown	training	Floraine	████████'s beauty is a burden.
SarahBrown	training	Marie	"Later, in the final shot, ""Naissance des pieuvres"" suggests that █████ has a double, too, and this symbiosis among water lilies has the potential to turn parasitic in the near-future, if it not already has."
SarahBrown	training	Bourne	██████ remains street tough, and elusive.
SarahBrown	training	Lugosi	██████ cuts a fine dashing figure and its sad that he didn't get more roles where he could be the guy in command in a good way.
SarahBrown	training	Yvonne	██████ is such a talented woman and beautiful.
SarahBrown	training	Parker Posey	"""Party Girl"" capitalizes on the tremendous charm of ████████████."
SarahBrown	training	Posey	In fact, at times, the movie seems to be a vehicle in which Ms. █████ is allow to play herself, as she normally is in real life.
SarahBrown	training	Von Scherler Mayer	Ms. ██████████████████ takes us on a wild trip into lower Manhattan to show us this aimless soul whose life is dedicated to have fun in the different clubs she constantly frequents.
SarahBrown	training	Parker Posey	████████████ makes an amazing Mary.
SarahBrown	training	John Williams	My surprise was great when I discovered the score to have been written by none other than █████████████ himself.
SarahBrown	training	Williams	But in my opinion what ████████ has written for this movie surpasses anything I've ever heard of his for tenderness, sensitivity and beauty, fully in keeping with the tender and lovely plot of the movie.
SarahBrown	training	Marion Davies	"█████████████ stars in this remarkable comedy ""Show People"" released by MGM in 1928."
SarahBrown	training	Davies	The jalopy they arrive in is a hoot - as is ██████ outrageous southern costume.
SarahBrown	training	William Haines	She meets fellow slapstick star ██████████████, who is immediately smitten with her.
SarahBrown	training	Davies	"Well, ██████ then gets a job at a more prestigious studio (""High Art Studios"") and lands a job in stuffy period pieces."
SarahBrown	training	Andre Telefair	A handsome but fake actor (██████████████) shows her the ropes of how to be the typical pretentious Hollywood star.
SarahBrown	training	Marion Davies	"█████████████ is wonderful throughout, as she - outrageously - runs the gamut of emotions required of a ""serious"" actress."
SarahBrown	training	Mardi Gras	The film ██████████: Made in China was a good way of showing the world how something as petty as beads for a celebration can effect the lives of so many people in another country.
SarahBrown	training	Helen Hunt	██████████ continues to amaze me with her ability to take on tough roles adapting her core persona to fit each role.
SarahBrown	training	Kei	███ is suffering because of how he is forced to live off others, the half-life of a vampire.
SarahBrown	training	Warners	"Even though we have a setting of the upper classes on Long Island there is the generic ███████ style embedded here with a narrative that could have been ""torn from the headlines""."
SarahBrown	training	Warners	"Another example is the when the photographers comment on the girls legs early in the film and she comments that ""They're not the trophies"" gives the film a more working mans, down to earth feel, for these were the audiences that ███████ were targeting in the great depression."
SarahBrown	training	Beckham	Bend it Like ███████ is much more than a cheesy sports flick.
SarahBrown	training	Tom Shadyac	The supremely-talented ███████████ was involved in the project.
SarahBrown	training	Tom	Again, this is the kind of perfectionism that we've come to expect from ███.
SarahBrown	training	John	████ unfortunately passed away in 2003 leaving a fond memory and near-sure cancellation contemplations by the suits.
SarahBrown	training	Al Bundy	████████ was our hero.
SarahBrown	training	Katey	█████ was a MILF back then and still is: a brune now (instead of a redhead) and just as buxom as ever.
SarahBrown	training	Cate	████ is the conservative mom and loving wife.
SarahBrown	training	Kaley Cuoco	 The Ditzy Blonde Daughter: Bridget (played to perfection by ███████████): almost never has an idiot been played so well.
SarahBrown	training	Bridget	Aside of Gob on Arrested Development, ███████ may well be a shoe-in for any awards given to this archetype.
SarahBrown	training	Bridget	███████ is shallow, self-centered, not very bright and a tad slutty in his look.
SarahBrown	training	Bridget	She's ███████'s younger sister (in reality she's older than her) and the two's extremely opposite personalities and brains cause endless clashes, to much of our amusement.
SarahBrown	training	John Ritter	 Those characters were the main ones at the time of ███████████.
SarahBrown	training	Larry Miller	Unfortunately enough, the insanely hilarious ████████████ (one of my favorites) did not get lots of screen time.
SarahBrown	training	Paul	He played ████'s co-worker/competitor.
SarahBrown	training	Ritter	After an aortic dissection cost ██████ his life in 2003 (September 11th), the show was on hiatus for a while.
SarahBrown	training	Ritter	It was done slowly, carefully and excellently, with constant respect paid to the Paul (██████).
SarahBrown	training	Spade	I knew █████ was funny, I just didn't know he was THIS funny.
SarahBrown	training	David Spade's	This eerie feeling is kinda like seeing someone borrow lots of material from █████████████ appearances in movies, talk shows and functions (award shows, etc.) and delivering a superb impersonation of Spade's voice and comedy style, except, that it IS Spade.
SarahBrown	training	Pierce Brosnan	"""The Matador"" stars ██████████████ as a burned out assassin."
SarahBrown	training	James Bond	He's ██████████ gone to seed, in too-tight, garish clothes, gold chains, and an ugly haircut.
SarahBrown	training	Julian Noble	Our struggling assassin, ████████████, is in Mexico, trying to regain his nerve.
SarahBrown	training	Wright	Noble and ██████ unexpectedly become friends.
SarahBrown	training	Richard Shepard	 Writer and director ███████████████ did the Q&A after this delightful movie at the Austin Film Festival.
SarahBrown	training	Shepard	███████ was also down on his luck.
SarahBrown	training	Pierce Brosnan	Then ██████████████ called.
SarahBrown	training	Brosnan	███████ regains his equilibrium in this movie.
SarahBrown	training	Richard Shepard's	I look forward to more of █████████████████ projects.
SarahBrown	training	Brando	And ██████ should have won for best actor.
SarahBrown	training	David Zucker	How can it not be given that this movie stars the creators of South Park and is directed by ████████████?
SarahBrown	training	Andy	The main character ████ is (unfortunately for me) a person I can relate to.
SarahBrown	training	Andy	████ also has plenty of video games and a working knowledge of films and technology.
SarahBrown	training	Andy	████ doesn't want to buy a car because he prefers his bike.
SarahBrown	training	Andy	Most importantly of all; ████ is a nice person, he doesn't swear and he respect women so much that he stays away from them.
SarahBrown	training	Andy	The other characters each have funny little stories to go along with their slightly exaggerated personalities and they all work on a certain level but not the way ████ does.
SarahBrown	training	Steve Carell	An interesting little note about that scene; the actor ████████████ actually did wax his belly and the pain shown is real.
SarahBrown	training	Steve Carell	Actually since we're talking about ████████████, I'd like to say that he has now risen on my list of respected comedians which is sort of odd since I didn't even know who he was prior to seeing this film.
SarahBrown	training	Valentine	When I watched █████████, I was amazed at how great the story line actually was.
SarahBrown	training	Alain	Could there be anyone as beautiful as █████ going around in a cashmere sweater and trenchcoat?
SarahBrown	training	Jude Law	No one nowadays can touch him--though someone like ████████ could try I guess.
SarahBrown	training	Ian Holm	I even considered writing to ████████ to see if he might have a copy!
SarahBrown	training	Deighton	Like others, I purchased and read the ████████ series (in part to understand the complicated plot.)
SarahBrown	training	Bette	"From her opening number, her classic ""Friends"", where she descends from the wings atop a beautiful prop cloud, █████ commands the stage with style and charisma from a rap-styled number called ""I Look Good"" she then proves that she has a way with a joke like few other performers in this business as she segues her way through a variety of musical selections."
SarahBrown	training	Sophie Tucker	but she does manage to incorporate her old █████████████ jokes here to good advantage (even though she actually forgets one joke in the middle of telling it, but her ad-libbing until she remembers it is hysterical).
SarahBrown	training	Bette	"█████ also treats us to ""Rose's Turn"" from GYPSY and the title tune from her smash film THE ROSE as well as a shameless plug for her hit movie THE FIRST WIVES CLUB."
SarahBrown	training	Midler	It's a dazzling evening of musical comedy entertainment and for ██████ fans, it's a must.
SarahBrown	training	Moon Child	██████████ was one of the more symbolic movies I've seen.
SarahBrown	training	Kei	The movie depicts a great deal of vampire ███ having the power of immorality and the advantages to it.
SarahBrown	training	Toshi	The scene where character █████ dies could have been more powerful and realistic if more authentic emotions in the acting were put into it.
SarahBrown	training	Moon	Nevertheless, I think ████ Child should be a movie everyone should consider watching.
SarahBrown	training	Gordon	Sadly, ██████, only in his early forties, died soon after completing this, his only feature film.
SarahBrown	training	Linda Marolla	Of course, he doesn't love her and by chance, runs into █████████████, a working-class waitress (and of course, aspiring actress) after she pilfers a Bergdorf Goodman tie for her father.
SarahBrown	training	Moore	The standard complications ensue but in a most endearing way with loads of alcohol-fueled slapstick executed with classic élan by █████.
SarahBrown	training	Hobson	It's the type of role he could play in his sleep, but Gielgud makes ██████ such a truly memorable character that his fate in the film brings a welcome injection of poignancy in the proceedings.
SarahBrown	training	Geraldine Fitzgerald	The one fly in the ointment is veteran actress ████████████████████, who overdoes the eccentricities of the grandmother.
SarahBrown	training	Oscar	And I have to admit that I still can't stand the very dated, overplayed Christopher Cross song that inevitably won the █████ for that year's best song.
SarahBrown	training	Tim Matheson	Im not a big ████████████ fan
SarahBrown	training	taxman	the summary from ██████ is great.
SarahBrown	training	John Woo	The reason I wanted to watch this movie was because somebody mentioned that the movie contained some serious action scenes in ████████ style!
SarahBrown	training	John Woo	There is only one ████████ and til this day there hasn't been one director that comes close to his brilliance when it comes to action!
SarahBrown	training	Ron Liebman	███████████ might hate it, but he is nearly perfect, and unforgettable.
SarahBrown	training	Pinto	Too bad my █████'s brief appearance, usually seems to get cut for TV.
SarahBrown	training	Farrelly	OK, I would not normally watch a ████████ brothers movie.
SarahBrown	training	Jimmy Fallon	I also don't recall watching a ████████████ movie.
SarahBrown	training	Drew Barrymore	But, this movie had ██████████████ and I just think she is the cutest thing.
SarahBrown	training	Adam Sandler	I mean I even watched ████████████ just to see her in 50 First Dates.
SarahBrown	training	Cartwright	It got to be a running joke around Bonanza about how fatal it was for any women to get involved with any ██████████ men.
SarahBrown	training	Ben Cartwright	After all ██████████████ was three times a widower with a son by each marriage.
SarahBrown	training	Ben Cartwright	But we were still expecting a lot from our western heroes and Bonanza though it took a while to take hold and a change of viewing time from NBC certainly helped, the secret of Bonanza's success was the noble patriarch ██████████████ and his stalwart sons.
SarahBrown	training	Ben Cartwright	██████████████ was THE ideal TV Dad in any genre you want to name.
SarahBrown	training	Kennedys	I daresay more people cared about this family than the ████████.
SarahBrown	training	Pernell Roberts	 ███████████████ as oldest son Adam was written out of the show.
SarahBrown	training	Cartwright	Rumor has it he didn't care for the noble ██████████ characters which he felt bordered on sanctimonious.
SarahBrown	training	Michael Landon	This was just the beginning for ██████████████, how many people get three hit TV shows to their credit.
SarahBrown	training	Landon	██████ also has Highway to Heaven and Little House On the Prarie where he had creative control.
SarahBrown	training	Joe	Little ███ was the youngest, most hot headed, but the most romantic of the Cartwrights.
SarahBrown	training	Roberts	 When ███████ left.
SarahBrown	training	Dan Blocker	the show kept going with the two younger sons, but when big ███████████ left, the heart went out of Bonanza.
SarahBrown	training	Hoss	But big, loyal, but a little thick ████ was easily the most lovable of the Cartwrights.
SarahBrown	training	Cartwright	But near Lake Tahoe, just about where you see the Ponderosa on the map at the opening credits, is the ██████████ home, the set maintained and open as a tourist attraction.
SarahBrown	training	Sherlock Holmes	Like 21 Baker Street for ███████████████ fans, the ranchhouse and the Cartwrights are real.
SarahBrown	training	Romero	The south park creators have done the best spoof of a ██████ film I have ever seen.
SarahBrown	training	Romero	They have truly touched on ██████'s underlying social commentary that he has made with each one of his films.
SarahBrown	training	George Romero's	I would love to know what ███████████████ opinion was on this episode I'm sure it was purely positive!
SarahBrown	training	Millie	I laugh every time at ██████, the maid pretending to be a débutante, holding her dainty hankie while chatting, and mindlessly polishing furniture with it as she chats.
SarahBrown	training	Frank Sinatra	My mom saw █████████████ at a theater about the same time this movie came out.
SarahBrown	training	Frank	This movie shows you how attractive and appealing the young █████ was and allows you to appreciate his early talent as well.
SarahBrown	training	Victor Borge	And ████████████ gets in a bit of his routine in, which is a bonus.
SarahBrown	training	Goldberg	Whoopie ████████ should have one an award for amazing portrayal.
SarahBrown	training	Todd	But even the best cannot go on forever, and the day arrives when ████ and his peers are no longer the elite.
SarahBrown	training	Todd	A new generation of soldiers has been created, products of advanced genetics and technology, and ████'s generation is suddenly obsolete.
SarahBrown	training	Russell	He has few lines in this movie, but ███████ speaks volumes with his eyes.
SarahBrown	training	Todd	This role demonstrates that he is, in fact, one of the under-appreciated actors of our times; that he can disappear so entirely into the character of ████ is a credit to his ability, and with this part he has created someone quite different from any he's done before.
SarahBrown	training	Todd	And he's given ████ a depth and credibility that someone of lesser talent could easily have rendered as nothing more than a pretentious and superficial stereotype.
SarahBrown	training	Anderson	████████ has delivered an action film with a message, a cautionary tale that transcends the genre of science-fiction.
SarahBrown	training	Drake	I had forgotten Santa was played by █████ over the years.
SarahBrown	training	Parker Posey	It's pretty dated, almost passe, but ████████████ is so brilliant that it's unbelievable.
SarahBrown	training	Parker	If you want to be charmed by a 90's Breakfast at Tiffany's, attended 90's raves, or love ██████, this movie is for you.
SarahBrown	training	Tim Burton	This is indeed a funny show, done in a creepy sort of way, much like a ██████████ film.
SarahBrown	training	Earl	"I think it's the funniest thing on the tube since ""My Name is ████""."
SarahBrown	training	Twin Peaks	It's not as strange as ██████████ was, but it's got a serious kink to it.
SarahBrown	training	Dil Wale Dulhaniya Le Jayenge	The only other Indian film I would give 10/10 for is █████████████████████████████.
SarahBrown	training	Beeb	I saw the original on TV sometime ago and remembered this production as less gripping than most ████ costume drama.
SarahBrown	training	Gilbert	Steadfast hero ███████ was certainly a saint to put up with his ladylove's variable and often cryptic behaviour and persistent self-denial and to be so consistently supportive.
SarahBrown	training	Helen	So I felt it a great shame that when █████ was at long last free to be with him, the script didn't allow him a bit more than about one minute to fall on each other for a quick hug before the titles came up.
SarahBrown	training	Tara Fitzgerald	███████████████ was satisfactory within the confines of the script that forced her to be a depressing and rather sanctimonious victim so much of the time.
SarahBrown	training	Blandings Builds	Mr. ████████████████ His Dream House offers one particular way comedy might have developed.
SarahBrown	training	Jim Blandings	Ad man █████████████, along with his wife and two daughters, are living in a nice but way too cramped New York City apartment, as one day he gets the bright idea that it might be fun to realize his dream of building a house in the suburbs.
SarahBrown	training	Blandings	Nothing comes easy in this life, as Mr. █████████ learns; but one needn't be miserable just because things don't always go one's way.
SarahBrown	training	Blandings	But, █████████ asks himself every few minutes, how long is long?
SarahBrown	training	W.C.	There is real warmth in the picture, and a good deal of (████)
SarahBrown	training	Georges	Everybody can learn from ███████.
SarahBrown	training	Pasolini	Now I can understand it was a masterpiece of a special season of the Italian cinema (████████ etc.), by that time gone.
SarahBrown	training	David	While defending the Aborigines, █████ learns the last wave theory, and begins to wonder whether it's just mythology.
SarahBrown	training	Peter Weir	██████████ created a perplexing, but thought-provoking, movie.
SarahBrown	training	David Gulpilil	"Aboriginal actor ██████████████ (whom you may have seen in ""Walkabout"", ""Crocodile Dundee"" and ""Rabbit-Proof Fence"") provides an interesting supporting role as one of the defendants."
SarahBrown	training	Alba	"With Max(Jessica ████) as an escaped X-5, manticore creation, trying to adapt to a normal life, but still ""saving the world""."
SarahBrown	training	James Cameron	And with █████████████ behind this it can't go wrong.
SarahBrown	training	Joseph Campbell	███████████████, I believe, would have liked this film.
SarahBrown	training	ANNE Bronte	"That said, finally, it is ███████████ who has, in her single assay?, proved the ""feminist"" point, way way ahead of contemporary types, and including the ""voting franchise"" ranks."
SarahBrown	training	Stewart Granger	Here ███████████████ is the good guy, a world weary buffalo hunter, who has to go back to a job he hates because of financial considerations.
SarahBrown	training	Robert Taylor	The partner he's chosen to throw in with is █████████████.
SarahBrown	training	Louis Calhern	In Devil's Doorway he was an American Indian fighting against the prejudice stirred up by a racist played by █████████████.
SarahBrown	training	Debra Paget's	Like some barbarian conqueror he expects the pleasure of █████████████ sexual favors.
SarahBrown	training	Paget	He's actually mad when █████ doesn't see it that way.
SarahBrown	training	Russ Tamblyn	No matter how often they refer to ████████████ as a halfbreed, I was never really convinced he was any part Indian.
SarahBrown	training	Nolan	█████ steals every scene he's in with the cast.
SarahBrown	training	Robert Taylor	 For those who like their westerns real, who want to see a side of █████████████ never seen on screen, and who don't like cheap heroics, The Last Hunt is the ideal hunt.
SarahBrown	training	Ricardo	███████ and his wife Poli, with their true-to-life plot and their award winning direction(**), were brave enough to present all this as bad as it is: Puerto Rico is a beautiful and friendly country, living a nightmare that doesn't seem to end !!!
SarahBrown	training	Leon Errol	He's the butler and she's the scullery maid to ██████████.
SarahBrown	training	Errol	In fact █████ is a millionaire who hasn't paid his help for seven months.
SarahBrown	training	Errol	█████'s a delightful old soul to work for and none of the staff want to lose a good thing.
SarahBrown	training	Michele	Only ███████ starts looking at another.
SarahBrown	training	Sinatra	███████ sang three good ballads all of them had some kind of commercial success, The Music Stopped, A Lovely Way to Spend an Evening, and I Couldn't Sleep a Wink Last Night.
SarahBrown	training	Frank Sinatra	To get their material out, █████████████ recorded the songs from Higher and Higher with an acapella chorus for Columbia.
SarahBrown	training	Bing Crosby	███████████ recorded songs from his film Dixie in the same manner for Decca.
SarahBrown	training	James C. Petrillo	Both of them were denounced by the president of the union, █████████████████ as strikebreakers and both did not cross the picket line again.
SarahBrown	training	Sinatra	The strike provided some anxious moments for ███████.
SarahBrown	training	Dorsey	It closed off a needed venue for his artistry when he wasn't sure whether leaving ██████ would prove to be a right career move.
SarahBrown	training	Pearl Buck	From the upper shelf of great Classic Books, comes this masterful story written by ██████████.
SarahBrown	training	Charley Grapewin	Wang has his 'Old Father' (████████████████) to advise and remind him of life's fragile and fickle nature.
SarahBrown	training	Clapton	███████'s solos have a formation that he sometimes doesn't have when on stage with his solo band.
SarahBrown	training	Ginger Baker	████████████, enough said.
SarahBrown	training	Michael Powell	"██████████████ wrote, directed and produced this astonishing movie which is a real ""tour-de-force""."
SarahBrown	training	Maclean	Their father is Reverend ███████ and they grow up with his lessons that has to do with religion, and the lessons of fly-fishing.
SarahBrown	training	Norman	██████ goes to Dartmouth to study.
SarahBrown	training	Jess	This dilemma is introduced by a young British-born teen girl - Jasminder (████) - of east-Indian heritage who dreams of playing professional soccer.
SarahBrown	training	Jess	 The multi-cultural challenge was a very interesting technique to explore ████'s frustration with her parents expectations for her - again no different in substance than most child-parent relationships.
SarahBrown	training	Sooraj R. BarjatyaGot	█████████████████████ it right this time,
SarahBrown	training	Ke Hai Kaun	okay I was not a huge fan of Hum App ███████████.
SarahBrown	training	Poonam	When Prem meets ██████ for the first time, they show it how it is and that's reality and my parents where saying that's how they got married and it showed it in a way which is so real yes people the way Prem and Poonam meet in this movie is how most marriages happen.
SarahBrown	training	Poonam	What makes this film so amazing is the chemistry between Prem and ██████, how they fall for each other is too sweet.
SarahBrown	training	Ishq Vishk	If ██████████ didn't touch you to telling you how cute they are together this surely will.
SarahBrown	training	Prem	Scenes which touched me was when ████ takes Poonam to his room and shows her that's where they will be staying and he opens her up and they have a moment between them which is too sweet.
SarahBrown	training	Slavoj Zizek	"So begins ""The Pervert's Guide to Cinema,"" in which Slovenian philosopher and psychoanalyst ████████████ applies his Freudian/Lacanian brain-scalpel to world cinema."
SarahBrown	training	Zizek	Over the course of the film, █████ guides us through a catalog of obsession and desire in film history.
SarahBrown	training	Zizek	"Thematically, █████'s inquiry into cinema ranges from thoughts on the death drive to the ""coordinates of desire,"" and from Gnosticism to ""partial objects."""
SarahBrown	training	Zizek	The film frequently cuts from movie clips to images of █████ *inside* the movie he is talking about--that is, in the original locations and sets.
SarahBrown	training	Zizek	"And █████ himself is constantly making us laugh, either from bizarre little jokes or from his enthusiastic insistence on, for example, a bold Oedipal interpretation of ""The Birds."""
SarahBrown	training	Zizek	It is the spoonful of sugar that helps us digest █████'s weird medicine.
SarahBrown	training	John	When ████ was still around I really didn't laugh as much as I do now.
SarahBrown	training	Rory	My favorite character must be ████.
SarahBrown	training	Rory	poor ████ is almost always left out.
SarahBrown	training	Joan Crawford's	This is one of ███████████████ best Talkies.
SarahBrown	training	Joan Crawford	 █████████████ is excellent as the socialite-turned-moll.
